 2007    0.5932    0.7481    0.8288    0.8175    0.8584    1.2962    1.4682    1.9319    2.4522    2.9742    2.0253    1.1884    0.9212    1.0402    1.7119    3.0001    5.2259    5.0453    3.4745    2.2003    1.6009    1.2927    1.1809    1.1057    1.1079    1.0847    1.0576    0.9587    0.9028    0.8100    0.7533    0.9870    1.0971    1.0841    1.0949    1.1220
 2008    0.7539    0.8377    1.0232    1.1525    1.1556    1.8746    2.8586    3.4494    3.0650    2.4677    1.8535    1.4000    1.1844    1.2157    1.8958    3.3948    5.4571    5.4381    3.4660    2.0442    1.4302    1.1901    1.2148    1.2216    1.2608    1.3172    1.2408    1.0171    0.9158    0.6684    0.4754    0.9277    1.1499    1.1407    1.1592    1.2002
 2009    0.8549    1.0263    1.0742    1.1136    1.0147    1.2199    1.4625    1.6352    1.7328    1.6521    1.4807    1.3246    1.3053    1.3537    2.0278    2.9754    5.3142    5.1180    3.3751    2.1373    1.6930    1.4982    1.3303    1.2093    1.2379    1.2418    1.1654    1.0192    0.9816    1.0614    1.2376    1.3643    1.3284    1.3545    1.3691    1.3815
 2010    1.0293    1.1821    1.0287    1.0022    0.7398    0.7326    0.7595    0.7562    0.7382    0.7442    0.7110    0.6953    0.7658    0.8469    1.2762    2.3216    4.9407    5.0621    3.6883    2.3698    1.6047    1.2686    1.2202    1.2542    1.3001    1.2254    1.1516    1.0298    0.9274    0.7040    0.5032    0.9620    1.1893    1.2187    1.2210    1.2423
 2011    0.9365    0.8814    0.7851    0.6743    0.4740    0.4609    0.4581    0.4637    0.4390    0.4177    0.3807    0.3876    0.4619    0.6302    1.0719    2.5178    5.5315    5.4708    3.3303    1.9196    1.4868    1.3648    1.3500    1.3681    1.4133    1.3560    1.0910    0.8132    0.5801    0.3995    0.3138    0.9581    1.2062    1.2401    1.2679    1.3101
 2012    0.8838    0.9202    0.8070    0.7757    0.5692    0.5533    0.5228    0.5037    0.4888    0.4840    0.4896    0.4735    0.5716    0.6856    1.1106    2.3336    5.3084    5.1609    3.4332    2.3347    1.8423    1.5531    1.4427    1.3237    1.2039    1.0685    0.9375    0.8682    0.7872    0.6219    0.5352    1.1119    1.3460    1.3381    1.3467    1.3809
 2013    0.8869    1.1328    1.1510    1.0820    0.7579    0.6454    0.6526    0.6131    0.5292    0.5496    0.5452    0.5117    0.5297    0.6276    1.0865    2.4518    5.5885    5.8745    3.9126    2.4455    1.7205    1.4200    1.3531    1.3473    1.3095    1.2023    0.9611    0.6796    0.4822    0.3214    0.3115    1.0703    1.3484    1.3665    1.3914    1.3770
 2014    0.8229    0.8169    0.7912    0.9556    0.7119    0.6989    0.7925    0.8651    0.8498    0.9762    0.9255    0.7720    0.5677    0.7952    1.4839    3.1339    6.5909    6.3057    3.9249    2.3176    1.6664    1.4624    1.4180    1.3483    1.2920    1.1729    0.8736    0.6399    0.4707    0.3586    0.3969    0.9845    1.2222    1.2249    1.2111    1.2346
 2015    0.8130    0.8118    0.7648    0.8719    0.7965    1.1398    1.4006    1.7601    1.6220    1.2488    0.9487    1.0086    0.9092    1.0816    1.9417    3.8052    7.2249    6.7407    4.2101    2.5730    1.8229    1.4502    1.3089    1.2033    1.1180    1.0691    0.9690    0.8409    0.7749    0.6151    0.5565    1.0371    1.2665    1.2542    1.2530    1.2847
 2016    0.5032    0.5630    0.7766    0.9627    0.8762    1.2701    1.7079    1.6949    1.1118    1.6475    1.5844    1.6659    1.4653    1.3676    2.2596    4.1527    7.7603    6.6712    4.0343    2.3750    1.6827    1.3843    1.3505    1.3311    1.3311    1.2803    1.0857    0.8112    0.6389    0.4121    0.3478    1.0980    1.3606    1.3629    1.3422    1.3551
 2017    0.9862    1.0709    0.9904    1.0454    1.1365    1.5845    2.2045    2.4120    2.1543    2.9968    3.0750    2.5683    1.7564    1.5692    2.6300    4.7660    7.5427    6.2852    3.9908    2.6208    1.9394    1.5703    1.3866    1.2604    1.2109    1.1773    1.0939    0.9225    0.8579    0.8689    1.1193    1.6627    1.7005    1.6549    1.6599    1.6769
 2018    0.9245    0.9290    1.1034    1.2257    1.2454    1.9151    3.0104    3.7511    4.4785    5.3810    3.8605    2.3075    1.7058    1.8208    3.0349    5.0303    7.6182    6.4612    4.3440    2.7730    1.8888    1.4259    1.2552    1.2119    1.2157    1.2137    1.2177    1.1127    1.0568    1.0025    0.9697    1.3509    1.3946    1.4051    1.4152    1.4535
 2019    0.9118    1.0240    1.2678    1.5384    1.5234    2.0578    2.7397    3.5339    3.5349    3.2551    2.3329    1.8750    1.8651    2.1868    3.3204    4.9133    7.2080    6.1878    4.1001    2.5318    1.8124    1.4877    1.3904    1.3231    1.3466    1.3604    1.3048    1.0659    0.9047    0.8750    0.8731    1.3709    1.4418    1.4407    1.4936    1.5469
 2020    1.0328    1.1555    1.2199    1.2599    0.9677    1.0671    1.2075    1.3189    1.4564    1.4930    1.4700    1.6054    1.8127    1.9583    2.4827    3.5510    6.6496    6.2709    4.1324    2.6592    2.0131    1.6091    1.3901    1.2646    1.2547    1.2324    1.2117    1.1052    1.0964    1.0936    1.3157    1.7178    1.5148    1.4854    1.5181    1.5439
 2021    1.0338    1.1551    1.0937    0.9717    0.8114    0.8250    0.8406    0.8728    0.8620    0.8901    0.8018    0.8454    0.8614    1.0717    1.7006    2.9931    6.0085    6.0700    4.1792    2.5835    1.7515    1.3947    1.3347    1.3245    1.3849    1.3982    1.2527    1.0666    0.9091    0.6338    0.5469    1.2232    1.5171    1.5133    1.5371    1.5804
 2022    1.0456    1.1882    0.9735    0.8633    0.6436    0.6429    0.6316    0.6402    0.6524    0.6830    0.6256    0.6492    0.7637    0.9249    1.4616    2.8819    6.0660    6.1416    4.0501    2.5043    1.8774    1.5923    1.4442    1.3697    1.3725    1.2793    1.1007    0.9126    0.7590    0.6619    0.5550    1.0772    1.2983    1.3041    1.3191    1.3399
 2023    0.9684    1.1020    1.0084    0.7928    0.5849    0.5868    0.6062    0.6672    0.6232    0.6055    0.5872    0.5640    0.5923    0.7433    1.3042    3.0077    6.4322    6.2670    4.2796    2.6718    1.9609    1.5831    1.5338    1.3983    1.2493    1.1613    1.0261    0.8698    0.7674    0.5325    0.4069    0.8832    1.1253    1.1479    1.1648    1.2109
 2024    0.8261    0.8486    0.7994    0.7362    0.5864    0.5552    0.5653    0.5627    0.5521    0.5714    0.5532    0.5704    0.5784    0.7550    1.4359    3.2224    6.8249    6.7180    4.3761    2.5389    1.7472    1.5166    1.4835    1.4387    1.4459    1.2931    0.9450    0.6670    0.3679    0.2113    0.2658    0.9227    1.1712    1.1805    1.2302    1.2543
 2025    0.9404    1.0668    0.9928    0.9802    0.6699    0.6534    0.6729    0.6144    0.5450    0.6037    0.6391    0.6701    0.7362    1.0538    1.9469    3.6534    8.0353    7.1987    4.2141    2.6182    1.9852    1.6358    1.4796    1.2912    1.2142    1.1151    0.9259    0.7794    0.6346    0.4202    0.4213    1.0877    1.3245    1.3391    1.3456    1.3824
 2026    0.6927    0.8657    1.4041    1.3552    0.9577    0.9866    1.2066    1.2622    1.1825    1.1852    1.1626    1.2455    1.1598    1.3424    2.1896    4.2308    8.1852    7.2464    4.4711    2.6755    1.9326    1.5532    1.4331    1.3091    1.2701    1.1947    0.9630    0.8233    0.6739    0.4591    0.4551    1.3002    1.5846    1.5712    1.6035    1.6513
 2027    0.6716    0.9000    1.1358    1.3654    1.0586    1.3892    1.7902    1.7188    1.1119    1.8177    2.2789    2.1659    1.6496    1.5910    2.6400    4.7460    8.3901    7.1119    4.3036    2.6394    1.9247    1.5351    1.4651    1.3866    1.4212    1.3496    1.0644    0.7656    0.5148    0.3958    0.5516    1.4366    1.7258    1.7375    1.7596    1.7912
 2028    0.5613    0.6654    0.7411    0.7841    0.8791    1.4137    2.0204    2.8956    4.1647    4.6044    3.5448    2.6208    2.0885    1.9046    2.8962    4.8480    8.0537    7.2471    4.7351    3.0348    2.0781    1.5551    1.3697    1.2486    1.2421    1.2293    1.1341    1.0237    0.9385    0.8036    0.7511    1.6735    1.9771    1.9765    1.9842    2.0398
 2029    1.3165    1.5526    1.7851    2.0116    2.0540    2.9431    4.2729    4.9922    4.9891    5.7145    4.1102    2.7810    2.1520    2.1658    3.1025    5.0017    8.3889    7.8272    4.9605    2.8776    1.8682    1.4504    1.3651    1.3304    1.3439    1.3751    1.2529    1.0538    0.9354    0.7262    0.5901    1.5869    2.0352    2.0648    2.0828    2.1520
 2030    1.4410    1.6238    1.6522    1.6038    1.5229    1.8689    2.4802    3.0447    3.5127    3.0199    2.4898    2.0504    1.9687    2.2224    2.9590    4.5446    8.1839    7.5929    4.6912    2.7754    1.9819    1.6498    1.4750    1.3511    1.3518    1.3444    1.2352    1.0373    0.8916    0.8102    0.9484    1.6462    1.8200    1.8262    1.8938    1.9156
 2031    1.0770    1.1870    1.1241    1.1374    0.8729    0.9485    1.0335    1.1159    1.1226    1.0773    0.9717    1.0187    1.1553    1.2420    2.1449    4.2139    7.5361    6.9225    4.5828    2.8762    1.9686    1.4876    1.3485    1.3040    1.2979    1.2369    1.1353    1.0038    0.9189    0.7298    0.5738    1.1672    1.4240    1.4614    1.4914    1.5492
